project_ID	projectLocation_ID	precision_code	geoname_ID	placename	latitude	longitude	location_type	R_ID	R_NAME	Z_ID	Z_NAME	D_ID	D_NAME	V_ID	V_NAME
8723889745	8723889745_1283287	2	1283287	Jumla	29.27528	82.18333	"third-order administrative division"	NP-0003	Midwest	NP-0003-0009	Karnali	NP-0003-0009-0028	Jumla		
8723893800	8723893800_1283287	2	1283287	Jumla	29.27528	82.18333	"third-order administrative division"	NP-0003	Midwest	NP-0003-0009	Karnali	NP-0003-0009-0028	Jumla		
87238963532	87238963532_1283287	2	1283287	Jumla	29.27528	82.18333	"third-order administrative division"	NP-0003	Midwest	NP-0003-0009	Karnali	NP-0003-0009-0028	Jumla		
87238963560	87238963560_1283287	2	1283287	Jumla	29.27528	82.18333	"third-order administrative division"	NP-0003	Midwest	NP-0003-0009	Karnali	NP-0003-0009-0028	Jumla		
87238963568	87238963568_1283287	2	1283287	Jumla	29.27528	82.18333	"third-order administrative division"	NP-0003	Midwest	NP-0003-0009	Karnali	NP-0003-0009-0028	Jumla		
8723896611	8723896611_1283287	2	1283287	Jumla	29.27528	82.18333	"third-order administrative division"	NP-0003	Midwest	NP-0003-0009	Karnali	NP-0003-0009-0028	Jumla		
8723896612	8723896612_1283287	2	1283287	Jumla	29.27528	82.18333	"third-order administrative division"	NP-0003	Midwest	NP-0003-0009	Karnali	NP-0003-0009-0028	Jumla		
8723896614	8723896614_1283287	2	1283287	Jumla	29.27528	82.18333	"third-order administrative division"	NP-0003	Midwest	NP-0003-0009	Karnali	NP-0003-0009-0028	Jumla		
8723896615	8723896615_1283287	2	1283287	Jumla	29.27528	82.18333	"third-order administrative division"	NP-0003	Midwest	NP-0003-0009	Karnali	NP-0003-0009-0028	Jumla		
8723896623	8723896623_1283287	2	1283287	Jumla	29.27528	82.18333	"third-order administrative division"	NP-0003	Midwest	NP-0003-0009	Karnali	NP-0003-0009-0028	Jumla		
8723896625	8723896625_1283287	2	1283287	Jumla	29.27528	82.18333	"third-order administrative division"	NP-0003	Midwest	NP-0003-0009	Karnali	NP-0003-0009-0028	Jumla		
8723896628	8723896628_1283287	2	1283287	Jumla	29.27528	82.18333	"third-order administrative division"	NP-0003	Midwest	NP-0003-0009	Karnali	NP-0003-0009-0028	Jumla		
8723896631	8723896631_1283287	2	1283287	Jumla	29.27528	82.18333	"third-order administrative division"	NP-0003	Midwest	NP-0003-0009	Karnali	NP-0003-0009-0028	Jumla		
8723896632	8723896632_1283287	2	1283287	Jumla	29.27528	82.18333	"third-order administrative division"	NP-0003	Midwest	NP-0003-0009	Karnali	NP-0003-0009-0028	Jumla		
8723896639	8723896639_1283287	2	1283287	Jumla	29.27528	82.18333	"third-order administrative division"	NP-0003	Midwest	NP-0003-0009	Karnali	NP-0003-0009-0028	Jumla		
8723898853	8723898853_1283287	2	1283287	Jumla	29.27528	82.18333	"third-order administrative division"	NP-0003	Midwest	NP-0003-0009	Karnali	NP-0003-0009-0028	Jumla		
8723899399	8723899399_1283287	2	1283287	Jumla	29.27528	82.18333	"third-order administrative division"	NP-0003	Midwest	NP-0003-0009	Karnali	NP-0003-0009-0028	Jumla		
87238100375	87238100375_1283285	2	1283285	Jumla	29.27472	82.18383	"populated place"	NP-0003	Midwest	NP-0003-0009	Karnali	NP-0003-0009-0028	Jumla	NP-0003-0009-0028-2786	Chandannath
87238100591	87238100591_1283285	2	1283285	Jumla	29.27472	82.18383	"populated place"	NP-0003	Midwest	NP-0003-0009	Karnali	NP-0003-0009-0028	Jumla	NP-0003-0009-0028-2786	Chandannath
87238100593	87238100593_1283285	2	1283285	Jumla	29.27472	82.18383	"populated place"	NP-0003	Midwest	NP-0003-0009	Karnali	NP-0003-0009-0028	Jumla	NP-0003-0009-0028-2786	Chandannath
8723899396	8723899396_1283285	2	1283285	Jumla	29.27472	82.18383	"populated place"	NP-0003	Midwest	NP-0003-0009	Karnali	NP-0003-0009-0028	Jumla	NP-0003-0009-0028-2786	Chandannath
8723899403	8723899403_1283285	2	1283285	Jumla	29.27472	82.18383	"populated place"	NP-0003	Midwest	NP-0003-0009	Karnali	NP-0003-0009-0028	Jumla	NP-0003-0009-0028-2786	Chandannath
872382368	872382368_1282649	1	1282649	Topla	29.10664	82.08621	"populated place"	NP-0003	Midwest	NP-0003-0009	Karnali	NP-0003-0009-0028	Jumla	NP-0003-0009-0028-2804	Tamti
87238100375	87238100375_1283521	1	1283521	Chilkhaya	29.12247	81.79695	"fourth-order administrative division"	NP-0003	Midwest	NP-0003-0009	Karnali	NP-0003-0009-0030	Kalikot	NP-0003-0009-0030-2809	Chilkhaya
8723831141	8723831141_1283521	1	1283521	Chilkhaya	29.12247	81.79695	"fourth-order administrative division"	NP-0003	Midwest	NP-0003-0009	Karnali	NP-0003-0009-0030	Kalikot	NP-0003-0009-0030-2809	Chilkhaya
8723851751	8723851751_1283521	1	1283521	Chilkhaya	29.12247	81.79695	"fourth-order administrative division"	NP-0003	Midwest	NP-0003-0009	Karnali	NP-0003-0009-0030	Kalikot	NP-0003-0009-0030-2809	Chilkhaya
8723883662	8723883662_1283521	1	1283521	Chilkhaya	29.12247	81.79695	"fourth-order administrative division"	NP-0003	Midwest	NP-0003-0009	Karnali	NP-0003-0009-0030	Kalikot	NP-0003-0009-0030-2809	Chilkhaya
8723883742	8723883742_1283521	1	1283521	Chilkhaya	29.12247	81.79695	"fourth-order administrative division"	NP-0003	Midwest	NP-0003-0009	Karnali	NP-0003-0009-0030	Kalikot	NP-0003-0009-0030-2809	Chilkhaya
872381141	872381141_1283269	2	1283269	Kalikot	29.25	81.83333	"third-order administrative division"	NP-0003	Midwest	NP-0003-0009	Karnali	NP-0003-0009-0030	Kalikot		
87238100361	87238100361_1283269	2	1283269	Kalikot	29.25	81.83333	"third-order administrative division"	NP-0003	Midwest	NP-0003-0009	Karnali	NP-0003-0009-0030	Kalikot		
87238100375	87238100375_1283269	2	1283269	Kalikot	29.25	81.83333	"third-order administrative division"	NP-0003	Midwest	NP-0003-0009	Karnali	NP-0003-0009-0030	Kalikot		
87238100381	87238100381_1283269	2	1283269	Kalikot	29.25	81.83333	"third-order administrative division"	NP-0003	Midwest	NP-0003-0009	Karnali	NP-0003-0009-0030	Kalikot		
87238100575	87238100575_1283269	2	1283269	Kalikot	29.25	81.83333	"third-order administrative division"	NP-0003	Midwest	NP-0003-0009	Karnali	NP-0003-0009-0030	Kalikot		
87238100589	87238100589_1283269	2	1283269	Kalikot	29.25	81.83333	"third-order administrative division"	NP-0003	Midwest	NP-0003-0009	Karnali	NP-0003-0009-0030	Kalikot		
87238100591	87238100591_1283269	2	1283269	Kalikot	29.25	81.83333	"third-order administrative division"	NP-0003	Midwest	NP-0003-0009	Karnali	NP-0003-0009-0030	Kalikot		
87238100593	87238100593_1283269	2	1283269	Kalikot	29.25	81.83333	"third-order administrative division"	NP-0003	Midwest	NP-0003-0009	Karnali	NP-0003-0009-0030	Kalikot		
87238100594	87238100594_1283269	2	1283269	Kalikot	29.25	81.83333	"third-order administrative division"	NP-0003	Midwest	NP-0003-0009	Karnali	NP-0003-0009-0030	Kalikot		
87238100596	87238100596_1283269	2	1283269	Kalikot	29.25	81.83333	"third-order administrative division"	NP-0003	Midwest	NP-0003-0009	Karnali	NP-0003-0009-0030	Kalikot		
87238100599	87238100599_1283269	2	1283269	Kalikot	29.25	81.83333	"third-order administrative division"	NP-0003	Midwest	NP-0003-0009	Karnali	NP-0003-0009-0030	Kalikot		
87238100601	87238100601_1283269	2	1283269	Kalikot	29.25	81.83333	"third-order administrative division"	NP-0003	Midwest	NP-0003-0009	Karnali	NP-0003-0009-0030	Kalikot		
87238101447	87238101447_1283269	2	1283269	Kalikot	29.25	81.83333	"third-order administrative division"	NP-0003	Midwest	NP-0003-0009	Karnali	NP-0003-0009-0030	Kalikot		
87238102765	87238102765_1283269	2	1283269	Kalikot	29.25	81.83333	"third-order administrative division"	NP-0003	Midwest	NP-0003-0009	Karnali	NP-0003-0009-0030	Kalikot		
87238107704	87238107704_1283269	2	1283269	Kalikot	29.25	81.83333	"third-order administrative division"	NP-0003	Midwest	NP-0003-0009	Karnali	NP-0003-0009-0030	Kalikot		
87238107706	87238107706_1283269	2	1283269	Kalikot	29.25	81.83333	"third-order administrative division"	NP-0003	Midwest	NP-0003-0009	Karnali	NP-0003-0009-0030	Kalikot		
87238117541	87238117541_1283269	2	1283269	Kalikot	29.25	81.83333	"third-order administrative division"	NP-0003	Midwest	NP-0003-0009	Karnali	NP-0003-0009-0030	Kalikot		
8723816154	8723816154_1283269	2	1283269	Kalikot	29.25	81.83333	"third-order administrative division"	NP-0003	Midwest	NP-0003-0009	Karnali	NP-0003-0009-0030	Kalikot		
8723823122	8723823122_1283269	2	1283269	Kalikot	29.25	81.83333	"third-order administrative division"	NP-0003	Midwest	NP-0003-0009	Karnali	NP-0003-0009-0030	Kalikot		
872382352	872382352_1283269	2	1283269	Kalikot	29.25	81.83333	"third-order administrative division"	NP-0003	Midwest	NP-0003-0009	Karnali	NP-0003-0009-0030	Kalikot		
872382363	872382363_1283269	2	1283269	Kalikot	29.25	81.83333	"third-order administrative division"	NP-0003	Midwest	NP-0003-0009	Karnali	NP-0003-0009-0030	Kalikot		
872382368	872382368_1283269	2	1283269	Kalikot	29.25	81.83333	"third-order administrative division"	NP-0003	Midwest	NP-0003-0009	Karnali	NP-0003-0009-0030	Kalikot		
8723831145	8723831145_1283269	2	1283269	Kalikot	29.25	81.83333	"third-order administrative division"	NP-0003	Midwest	NP-0003-0009	Karnali	NP-0003-0009-0030	Kalikot		
8723831157	8723831157_1283269	2	1283269	Kalikot	29.25	81.83333	"third-order administrative division"	NP-0003	Midwest	NP-0003-0009	Karnali	NP-0003-0009-0030	Kalikot		
8723831374	8723831374_1283269	2	1283269	Kalikot	29.25	81.83333	"third-order administrative division"	NP-0003	Midwest	NP-0003-0009	Karnali	NP-0003-0009-0030	Kalikot		
8723851249	8723851249_1283269	2	1283269	Kalikot	29.25	81.83333	"third-order administrative division"	NP-0003	Midwest	NP-0003-0009	Karnali	NP-0003-0009-0030	Kalikot		
8723851365	8723851365_1283269	2	1283269	Kalikot	29.25	81.83333	"third-order administrative division"	NP-0003	Midwest	NP-0003-0009	Karnali	NP-0003-0009-0030	Kalikot		
8723851425	8723851425_1283269	2	1283269	Kalikot	29.25	81.83333	"third-order administrative division"	NP-0003	Midwest	NP-0003-0009	Karnali	NP-0003-0009-0030	Kalikot		
8723851440	8723851440_1283269	2	1283269	Kalikot	29.25	81.83333	"third-order administrative division"	NP-0003	Midwest	NP-0003-0009	Karnali	NP-0003-0009-0030	Kalikot		
8723851751	8723851751_1283269	2	1283269	Kalikot	29.25	81.83333	"third-order administrative division"	NP-0003	Midwest	NP-0003-0009	Karnali	NP-0003-0009-0030	Kalikot		
8723851780	8723851780_1283269	2	1283269	Kalikot	29.25	81.83333	"third-order administrative division"	NP-0003	Midwest	NP-0003-0009	Karnali	NP-0003-0009-0030	Kalikot		
8723868183	8723868183_1283269	2	1283269	Kalikot	29.25	81.83333	"third-order administrative division"	NP-0003	Midwest	NP-0003-0009	Karnali	NP-0003-0009-0030	Kalikot		
8723878523	8723878523_1283269	2	1283269	Kalikot	29.25	81.83333	"third-order administrative division"	NP-0003	Midwest	NP-0003-0009	Karnali	NP-0003-0009-0030	Kalikot		
8723881997	8723881997_1283269	2	1283269	Kalikot	29.25	81.83333	"third-order administrative division"	NP-0003	Midwest	NP-0003-0009	Karnali	NP-0003-0009-0030	Kalikot		
8723881998	8723881998_1283269	2	1283269	Kalikot	29.25	81.83333	"third-order administrative division"	NP-0003	Midwest	NP-0003-0009	Karnali	NP-0003-0009-0030	Kalikot		
8723883742	8723883742_1283269	2	1283269	Kalikot	29.25	81.83333	"third-order administrative division"	NP-0003	Midwest	NP-0003-0009	Karnali	NP-0003-0009-0030	Kalikot		
8723883773	8723883773_1283269	2	1283269	Kalikot	29.25	81.83333	"third-order administrative division"	NP-0003	Midwest	NP-0003-0009	Karnali	NP-0003-0009-0030	Kalikot		
8723883778	8723883778_1283269	2	1283269	Kalikot	29.25	81.83333	"third-order administrative division"	NP-0003	Midwest	NP-0003-0009	Karnali	NP-0003-0009-0030	Kalikot		
8723883796	8723883796_1283269	2	1283269	Kalikot	29.25	81.83333	"third-order administrative division"	NP-0003	Midwest	NP-0003-0009	Karnali	NP-0003-0009-0030	Kalikot		
87238841212	87238841212_1283269	2	1283269	Kalikot	29.25	81.83333	"third-order administrative division"	NP-0003	Midwest	NP-0003-0009	Karnali	NP-0003-0009-0030	Kalikot		
8723889741	8723889741_1283269	2	1283269	Kalikot	29.25	81.83333	"third-order administrative division"	NP-0003	Midwest	NP-0003-0009	Karnali	NP-0003-0009-0030	Kalikot		
8723893300	8723893300_1283269	2	1283269	Kalikot	29.25	81.83333	"third-order administrative division"	NP-0003	Midwest	NP-0003-0009	Karnali	NP-0003-0009-0030	Kalikot		
8723893800	8723893800_1283269	2	1283269	Kalikot	29.25	81.83333	"third-order administrative division"	NP-0003	Midwest	NP-0003-0009	Karnali	NP-0003-0009-0030	Kalikot		
87238963532	87238963532_1283269	2	1283269	Kalikot	29.25	81.83333	"third-order administrative division"	NP-0003	Midwest	NP-0003-0009	Karnali	NP-0003-0009-0030	Kalikot		
87238963560	87238963560_1283269	2	1283269	Kalikot	29.25	81.83333	"third-order administrative division"	NP-0003	Midwest	NP-0003-0009	Karnali	NP-0003-0009-0030	Kalikot		
87238963568	87238963568_1283269	2	1283269	Kalikot	29.25	81.83333	"third-order administrative division"	NP-0003	Midwest	NP-0003-0009	Karnali	NP-0003-0009-0030	Kalikot		
8723896611	8723896611_1283269	2	1283269	Kalikot	29.25	81.83333	"third-order administrative division"	NP-0003	Midwest	NP-0003-0009	Karnali	NP-0003-0009-0030	Kalikot		
8723896614	8723896614_1283269	2	1283269	Kalikot	29.25	81.83333	"third-order administrative division"	NP-0003	Midwest	NP-0003-0009	Karnali	NP-0003-0009-0030	Kalikot		
8723896615	8723896615_1283269	2	1283269	Kalikot	29.25	81.83333	"third-order administrative division"	NP-0003	Midwest	NP-0003-0009	Karnali	NP-0003-0009-0030	Kalikot		
8723896623	8723896623_1283269	2	1283269	Kalikot	29.25	81.83333	"third-order administrative division"	NP-0003	Midwest	NP-0003-0009	Karnali	NP-0003-0009-0030	Kalikot		
8723896625	8723896625_1283269	2	1283269	Kalikot	29.25	81.83333	"third-order administrative division"	NP-0003	Midwest	NP-0003-0009	Karnali	NP-0003-0009-0030	Kalikot		
8723896628	8723896628_1283269	2	1283269	Kalikot	29.25	81.83333	"third-order administrative division"	NP-0003	Midwest	NP-0003-0009	Karnali	NP-0003-0009-0030	Kalikot		
8723896631	8723896631_1283269	2	1283269	Kalikot	29.25	81.83333	"third-order administrative division"	NP-0003	Midwest	NP-0003-0009	Karnali	NP-0003-0009-0030	Kalikot		
8723896632	8723896632_1283269	2	1283269	Kalikot	29.25	81.83333	"third-order administrative division"	NP-0003	Midwest	NP-0003-0009	Karnali	NP-0003-0009-0030	Kalikot		
8723896639	8723896639_1283269	2	1283269	Kalikot	29.25	81.83333	"third-order administrative division"	NP-0003	Midwest	NP-0003-0009	Karnali	NP-0003-0009-0030	Kalikot		
8723898853	8723898853_1283269	2	1283269	Kalikot	29.25	81.83333	"third-order administrative division"	NP-0003	Midwest	NP-0003-0009	Karnali	NP-0003-0009-0030	Kalikot		
8723899396	8723899396_1283269	2	1283269	Kalikot	29.25	81.83333	"third-order administrative division"	NP-0003	Midwest	NP-0003-0009	Karnali	NP-0003-0009-0030	Kalikot		
8723899399	8723899399_1283269	2	1283269	Kalikot	29.25	81.83333	"third-order administrative division"	NP-0003	Midwest	NP-0003-0009	Karnali	NP-0003-0009-0030	Kalikot		
8723899403	8723899403_1283269	2	1283269	Kalikot	29.25	81.83333	"third-order administrative division"	NP-0003	Midwest	NP-0003-0009	Karnali	NP-0003-0009-0030	Kalikot		
87238100599	87238100599_7798735	1	7798735	Chaulahi	27.87133	82.5493	"fourth-order administrative division"	NP-0003	Midwest	NP-0003-0010	Rapti	NP-0003-0010-0014	Dang	NP-0003-0010-0014-2655	Chaulahi
872381955	872381955_7798735	1	7798735	Chaulahi	27.87133	82.5493	"fourth-order administrative division"	NP-0003	Midwest	NP-0003-0010	Rapti	NP-0003-0010-0014	Dang	NP-0003-0010-0014-2655	Chaulahi
8723851751	8723851751_7798735	1	7798735	Chaulahi	27.87133	82.5493	"fourth-order administrative division"	NP-0003	Midwest	NP-0003-0010	Rapti	NP-0003-0010-0014	Dang	NP-0003-0010-0014-2655	Chaulahi
8723883662	8723883662_7798735	1	7798735	Chaulahi	27.87133	82.5493	"fourth-order administrative division"	NP-0003	Midwest	NP-0003-0010	Rapti	NP-0003-0010-0014	Dang	NP-0003-0010-0014-2655	Chaulahi
8723883742	8723883742_7798735	1	7798735	Chaulahi	27.87133	82.5493	"fourth-order administrative division"	NP-0003	Midwest	NP-0003-0010	Rapti	NP-0003-0010-0014	Dang	NP-0003-0010-0014-2655	Chaulahi
87238100361	87238100361_1283037	2	1283037	Mugu	29.58333	82.41667	"third-order administrative division"	NP-0003	Midwest	NP-0003-0009	Karnali	NP-0003-0009-0043	Mugu		
87238100375	87238100375_1283037	2	1283037	Mugu	29.58333	82.41667	"third-order administrative division"	NP-0003	Midwest	NP-0003-0009	Karnali	NP-0003-0009-0043	Mugu		
87238100381	87238100381_1283037	2	1283037	Mugu	29.58333	82.41667	"third-order administrative division"	NP-0003	Midwest	NP-0003-0009	Karnali	NP-0003-0009-0043	Mugu		
87238100575	87238100575_1283037	2	1283037	Mugu	29.58333	82.41667	"third-order administrative division"	NP-0003	Midwest	NP-0003-0009	Karnali	NP-0003-0009-0043	Mugu		
87238100589	87238100589_1283037	2	1283037	Mugu	29.58333	82.41667	"third-order administrative division"	NP-0003	Midwest	NP-0003-0009	Karnali	NP-0003-0009-0043	Mugu		
87238100591	87238100591_1283037	2	1283037	Mugu	29.58333	82.41667	"third-order administrative division"	NP-0003	Midwest	NP-0003-0009	Karnali	NP-0003-0009-0043	Mugu		
87238100593	87238100593_1283037	2	1283037	Mugu	29.58333	82.41667	"third-order administrative division"	NP-0003	Midwest	NP-0003-0009	Karnali	NP-0003-0009-0043	Mugu		
87238100596	87238100596_1283037	2	1283037	Mugu	29.58333	82.41667	"third-order administrative division"	NP-0003	Midwest	NP-0003-0009	Karnali	NP-0003-0009-0043	Mugu		
87238100598	87238100598_1283037	2	1283037	Mugu	29.58333	82.41667	"third-order administrative division"	NP-0003	Midwest	NP-0003-0009	Karnali	NP-0003-0009-0043	Mugu		
87238100599	87238100599_1283037	2	1283037	Mugu	29.58333	82.41667	"third-order administrative division"	NP-0003	Midwest	NP-0003-0009	Karnali	NP-0003-0009-0043	Mugu		
87238100601	87238100601_1283037	2	1283037	Mugu	29.58333	82.41667	"third-order administrative division"	NP-0003	Midwest	NP-0003-0009	Karnali	NP-0003-0009-0043	Mugu		
87238100602	87238100602_1283037	2	1283037	Mugu	29.58333	82.41667	"third-order administrative division"	NP-0003	Midwest	NP-0003-0009	Karnali	NP-0003-0009-0043	Mugu		
87238101447	87238101447_1283037	2	1283037	Mugu	29.58333	82.41667	"third-order administrative division"	NP-0003	Midwest	NP-0003-0009	Karnali	NP-0003-0009-0043	Mugu		
87238102693	87238102693_1283037	2	1283037	Mugu	29.58333	82.41667	"third-order administrative division"	NP-0003	Midwest	NP-0003-0009	Karnali	NP-0003-0009-0043	Mugu		
87238102779	87238102779_1283037	2	1283037	Mugu	29.58333	82.41667	"third-order administrative division"	NP-0003	Midwest	NP-0003-0009	Karnali	NP-0003-0009-0043	Mugu		
87238107704	87238107704_1283037	2	1283037	Mugu	29.58333	82.41667	"third-order administrative division"	NP-0003	Midwest	NP-0003-0009	Karnali	NP-0003-0009-0043	Mugu		
87238117541	87238117541_1283037	2	1283037	Mugu	29.58333	82.41667	"third-order administrative division"	NP-0003	Midwest	NP-0003-0009	Karnali	NP-0003-0009-0043	Mugu		
8723814210	8723814210_1283037	2	1283037	Mugu	29.58333	82.41667	"third-order administrative division"	NP-0003	Midwest	NP-0003-0009	Karnali	NP-0003-0009-0043	Mugu		
8723816154	8723816154_1283037	2	1283037	Mugu	29.58333	82.41667	"third-order administrative division"	NP-0003	Midwest	NP-0003-0009	Karnali	NP-0003-0009-0043	Mugu		
8723819498	8723819498_1283037	2	1283037	Mugu	29.58333	82.41667	"third-order administrative division"	NP-0003	Midwest	NP-0003-0009	Karnali	NP-0003-0009-0043	Mugu		
872381998	872381998_1283037	2	1283037	Mugu	29.58333	82.41667	"third-order administrative division"	NP-0003	Midwest	NP-0003-0009	Karnali	NP-0003-0009-0043	Mugu		
8723823122	8723823122_1283037	2	1283037	Mugu	29.58333	82.41667	"third-order administrative division"	NP-0003	Midwest	NP-0003-0009	Karnali	NP-0003-0009-0043	Mugu		
872382352	872382352_1283037	2	1283037	Mugu	29.58333	82.41667	"third-order administrative division"	NP-0003	Midwest	NP-0003-0009	Karnali	NP-0003-0009-0043	Mugu		
872382368	872382368_1283037	2	1283037	Mugu	29.58333	82.41667	"third-order administrative division"	NP-0003	Midwest	NP-0003-0009	Karnali	NP-0003-0009-0043	Mugu		
8723831145	8723831145_1283037	2	1283037	Mugu	29.58333	82.41667	"third-order administrative division"	NP-0003	Midwest	NP-0003-0009	Karnali	NP-0003-0009-0043	Mugu		
8723831157	8723831157_1283037	2	1283037	Mugu	29.58333	82.41667	"third-order administrative division"	NP-0003	Midwest	NP-0003-0009	Karnali	NP-0003-0009-0043	Mugu		
8723831374	8723831374_1283037	2	1283037	Mugu	29.58333	82.41667	"third-order administrative division"	NP-0003	Midwest	NP-0003-0009	Karnali	NP-0003-0009-0043	Mugu		
8723851249	8723851249_1283037	2	1283037	Mugu	29.58333	82.41667	"third-order administrative division"	NP-0003	Midwest	NP-0003-0009	Karnali	NP-0003-0009-0043	Mugu		
8723851440	8723851440_1283037	2	1283037	Mugu	29.58333	82.41667	"third-order administrative division"	NP-0003	Midwest	NP-0003-0009	Karnali	NP-0003-0009-0043	Mugu		
8723851497	8723851497_1283037	2	1283037	Mugu	29.58333	82.41667	"third-order administrative division"	NP-0003	Midwest	NP-0003-0009	Karnali	NP-0003-0009-0043	Mugu		
8723878523	8723878523_1283037	2	1283037	Mugu	29.58333	82.41667	"third-order administrative division"	NP-0003	Midwest	NP-0003-0009	Karnali	NP-0003-0009-0043	Mugu		
8723881997	8723881997_1283037	2	1283037	Mugu	29.58333	82.41667	"third-order administrative division"	NP-0003	Midwest	NP-0003-0009	Karnali	NP-0003-0009-0043	Mugu		
8723881998	8723881998_1283037	2	1283037	Mugu	29.58333	82.41667	"third-order administrative division"	NP-0003	Midwest	NP-0003-0009	Karnali	NP-0003-0009-0043	Mugu		
8723883742	8723883742_1283037	2	1283037	Mugu	29.58333	82.41667	"third-order administrative division"	NP-0003	Midwest	NP-0003-0009	Karnali	NP-0003-0009-0043	Mugu		
8723883773	8723883773_1283037	2	1283037	Mugu	29.58333	82.41667	"third-order administrative division"	NP-0003	Midwest	NP-0003-0009	Karnali	NP-0003-0009-0043	Mugu		
8723883778	8723883778_1283037	2	1283037	Mugu	29.58333	82.41667	"third-order administrative division"	NP-0003	Midwest	NP-0003-0009	Karnali	NP-0003-0009-0043	Mugu		
87238841212	87238841212_1283037	2	1283037	Mugu	29.58333	82.41667	"third-order administrative division"	NP-0003	Midwest	NP-0003-0009	Karnali	NP-0003-0009-0043	Mugu		
8723889741	8723889741_1283037	2	1283037	Mugu	29.58333	82.41667	"third-order administrative division"	NP-0003	Midwest	NP-0003-0009	Karnali	NP-0003-0009-0043	Mugu		
8723893800	8723893800_1283037	2	1283037	Mugu	29.58333	82.41667	"third-order administrative division"	NP-0003	Midwest	NP-0003-0009	Karnali	NP-0003-0009-0043	Mugu		
87238963532	87238963532_1283037	2	1283037	Mugu	29.58333	82.41667	"third-order administrative division"	NP-0003	Midwest	NP-0003-0009	Karnali	NP-0003-0009-0043	Mugu		
87238963560	87238963560_1283037	2	1283037	Mugu	29.58333	82.41667	"third-order administrative division"	NP-0003	Midwest	NP-0003-0009	Karnali	NP-0003-0009-0043	Mugu		
87238963568	87238963568_1283037	2	1283037	Mugu	29.58333	82.41667	"third-order administrative division"	NP-0003	Midwest	NP-0003-0009	Karnali	NP-0003-0009-0043	Mugu		
8723896611	8723896611_1283037	2	1283037	Mugu	29.58333	82.41667	"third-order administrative division"	NP-0003	Midwest	NP-0003-0009	Karnali	NP-0003-0009-0043	Mugu		
8723896612	8723896612_1283037	2	1283037	Mugu	29.58333	82.41667	"third-order administrative division"	NP-0003	Midwest	NP-0003-0009	Karnali	NP-0003-0009-0043	Mugu		
8723896614	8723896614_1283037	2	1283037	Mugu	29.58333	82.41667	"third-order administrative division"	NP-0003	Midwest	NP-0003-0009	Karnali	NP-0003-0009-0043	Mugu		
8723896615	8723896615_1283037	2	1283037	Mugu	29.58333	82.41667	"third-order administrative division"	NP-0003	Midwest	NP-0003-0009	Karnali	NP-0003-0009-0043	Mugu		
8723896623	8723896623_1283037	2	1283037	Mugu	29.58333	82.41667	"third-order administrative division"	NP-0003	Midwest	NP-0003-0009	Karnali	NP-0003-0009-0043	Mugu		
8723896625	8723896625_1283037	2	1283037	Mugu	29.58333	82.41667	"third-order administrative division"	NP-0003	Midwest	NP-0003-0009	Karnali	NP-0003-0009-0043	Mugu		
8723896628	8723896628_1283037	2	1283037	Mugu	29.58333	82.41667	"third-order administrative division"	NP-0003	Midwest	NP-0003-0009	Karnali	NP-0003-0009-0043	Mugu		
8723896631	8723896631_1283037	2	1283037	Mugu	29.58333	82.41667	"third-order administrative division"	NP-0003	Midwest	NP-0003-0009	Karnali	NP-0003-0009-0043	Mugu		
8723896632	8723896632_1283037	2	1283037	Mugu	29.58333	82.41667	"third-order administrative division"	NP-0003	Midwest	NP-0003-0009	Karnali	NP-0003-0009-0043	Mugu		
8723896639	8723896639_1283037	2	1283037	Mugu	29.58333	82.41667	"third-order administrative division"	NP-0003	Midwest	NP-0003-0009	Karnali	NP-0003-0009-0043	Mugu		
8723898853	8723898853_1283037	2	1283037	Mugu	29.58333	82.41667	"third-order administrative division"	NP-0003	Midwest	NP-0003-0009	Karnali	NP-0003-0009-0043	Mugu		
8723899396	8723899396_1283037	2	1283037	Mugu	29.58333	82.41667	"third-order administrative division"	NP-0003	Midwest	NP-0003-0009	Karnali	NP-0003-0009-0043	Mugu		
8723899399	8723899399_1283037	2	1283037	Mugu	29.58333	82.41667	"third-order administrative division"	NP-0003	Midwest	NP-0003-0009	Karnali	NP-0003-0009-0043	Mugu		
8723899403	8723899403_1283037	2	1283037	Mugu	29.58333	82.41667	"third-order administrative division"	NP-0003	Midwest	NP-0003-0009	Karnali	NP-0003-0009-0043	Mugu		
8723879323	8723879323_1283245	3	1283245	"Karnali Zone"	29.5	82.41667	"second-order administrative division"	NP-0003	Midwest	NP-0003-0009	Karnali				
8723879325	8723879325_1283245	3	1283245	"Karnali Zone"	29.5	82.41667	"second-order administrative division"	NP-0003	Midwest	NP-0003-0009	Karnali				
8723879720	8723879720_1283245	3	1283245	"Karnali Zone"	29.5	82.41667	"second-order administrative division"	NP-0003	Midwest	NP-0003-0009	Karnali				
872382368	872382368_1282863	2	1282863	"Rara Daha"	29.52976	82.092	lake	NP-0003	Midwest	NP-0003-0009	Karnali	NP-0003-0009-0043	Mugu	NP-0003-0009-0043-2851	Rara(Gilas)
8723867187	8723867187_1282864	1	1282864	Rara	29.54909	82.0732	"populated place"	NP-0003	Midwest	NP-0003-0009	Karnali	NP-0003-0009-0043	Mugu	NP-0003-0009-0043-2851	Rara(Gilas)
